Disease,dataset,n_genes_total,n_genes_with_pubmed,coverage_pubmed,median_pubmed,mean_pubmed,p90_pubmed,gini_pubmed,median_rank,frac_in_top500,frac_in_top2000,frac_in_top10000,top_genes
Asthma,knowledge_filtered,12,12,1.0,98.5,157.91666666666666,325.90000000000003,0.4637203166226913,4926.0,0.08333333333333333,0.25,0.8333333333333334,CHI3L1(574); PLA2G7(337); TBX21(226); ADAM33(160); ORMDL3(133)
Septooptic dysplasia,knowledge_filtered,4,4,1.0,98.5,265.5,607.7000000000002,0.5522598870056498,5208.0,0.25,0.25,1.0,SOX2(815); OTX2(124); SOX3(73); HESX1(50)
Severe congenital neutropenia,knowledge_filtered,9,9,1.0,98.0,155.0,284.8,0.3506172839506173,4953.0,0.0,0.3333333333333333,1.0,ELANE(336); WAS(272); HAX1(253); CSF3R(158); GFI1(98)
Restless legs syndrome,knowledge_filtered,6,6,1.0,98.0,89.16666666666667,137.0,0.27881619937694707,4978.0,0.0,0.0,0.8333333333333334,MEIS1(144); PTPRD(130); MAP2K5(105); TOX3(91); BTBD9(48)
Meier-Gorlin syndrome,knowledge_filtered,5,5,1.0,98.0,116.6,166.4,0.1914236706689536,4983.0,0.0,0.0,1.0,CDC6(186); CDT1(137); ORC1(98); ORC4(94); ORC6(68)
Cri-Du-Chat syndrome,knowledge_filtered,1,1,1.0,98.0,98.0,98.0,0.0,4976.0,0.0,0.0,1.0,CTNND2(98)
Hereditary spastic paraplegia 7,knowledge_filtered,1,1,1.0,98.0,98.0,98.0,0.0,4940.0,0.0,0.0,1.0,SPG7(98)
Xanthinuria,knowledge_filtered,2,2,1.0,97.5,97.5,151.5,0.34615384615384626,7628.5,0.0,0.0,0.5,XDH(165); MOCOS(30)
Panhypopituitarism,knowledge_filtered,27,27,1.0,97.0,176.2962962962963,457.6000000000002,0.5413165266106442,5018.0,0.07407407407407407,0.2222222222222222,0.8148148148148148,SOX2(815); FGFR1(758); BMP4(514); PAX6(420); GLI2(226)
Familial glucocorticoid deficiency,knowledge_filtered,5,5,1.0,97.0,118.6,203.20000000000002,0.32782462057335576,5009.0,0.0,0.2,0.8,MCM4(270); NNT(103); MC2R(97); TXNRD2(89); MRAP(34)
Mucopolysaccharidosis I,knowledge_filtered,1,1,1.0,97.0,97.0,97.0,0.0,4991.0,0.0,0.0,1.0,IDUA(97)
Brody myopathy,knowledge_filtered,1,1,1.0,97.0,97.0,97.0,0.0,5027.0,0.0,0.0,1.0,ATP2A1(97)
Autosomal dominant distal hereditary motor neuronopathy 2,knowledge_filtered,4,4,1.0,96.5,255.0,607.2000000000002,0.6004901960784313,6034.0,0.25,0.25,0.75,HSPB1(807); HSPB8(141); FBXO38(52); HSPB3(20)
Nuclear type mitochondrial complex I deficiency 20,knowledge_filtered,1,1,1.0,96.0,96.0,96.0,0.0,5039.0,0.0,0.0,1.0,ACAD9(96)
nail-patella syndrome,knowledge_filtered,1,1,1.0,96.0,96.0,96.0,0.0,5041.0,0.0,0.0,1.0,LMX1B(96)
Senile Seminal Vesicle Amyloidosis,knowledge_filtered,1,1,1.0,95.0,95.0,95.0,0.0,5092.0,0.0,0.0,1.0,SEMG1(95)
Allan-Herndon-Dudley syndrome,knowledge_filtered,1,1,1.0,95.0,95.0,95.0,0.0,5096.0,0.0,0.0,1.0,SLC16A2(95)
Kindler syndrome,knowledge_filtered,1,1,1.0,94.0,94.0,94.0,0.0,5158.0,0.0,0.0,1.0,FERMT1(94)
Developmental and epileptic encephalopathy 26,knowledge_filtered,1,1,1.0,94.0,94.0,94.0,0.0,5192.0,0.0,0.0,1.0,KCNB1(94)
Fucosidosis,knowledge_filtered,1,1,1.0,94.0,94.0,94.0,0.0,5153.0,0.0,0.0,1.0,FUCA1(94)
Ghosal hematodiaphyseal syndrome,knowledge_filtered,1,1,1.0,94.0,94.0,94.0,0.0,5166.0,0.0,0.0,1.0,TBXAS1(94)
Hereditary folate malabsorption,knowledge_filtered,1,1,1.0,94.0,94.0,94.0,0.0,5200.0,0.0,0.0,1.0,SLC46A1(94)
Hemophagocytic lymphohistiocytosis,knowledge_filtered,3,3,1.0,93.0,128.66666666666666,205.0,0.29879101899827293,5207.0,0.0,0.3333333333333333,1.0,PRF1(233); UNC13D(93); STX11(60)
KBG syndrome,knowledge_filtered,1,1,1.0,93.0,93.0,93.0,0.0,5231.0,0.0,0.0,1.0,ANKRD11(93)
Dystonia,knowledge_filtered,48,46,0.9583333333333334,92.5,157.5,250.0,0.5395835208689651,5257.5,0.08695652173913043,0.21739130434782608,0.7391304347826086,SLC6A3(868); SLC2A1(790); ACTB(774); EIF2AK2(523); TH(257)
Neuronal ceroid lipofuscinosis 6A,knowledge_filtered,1,1,1.0,92.0,92.0,92.0,0.0,5284.0,0.0,0.0,1.0,CLN6(92)
Chordoma,knowledge_filtered,1,1,1.0,92.0,92.0,92.0,0.0,5269.0,0.0,0.0,1.0,TBXT(92)
Sly syndrome,knowledge_filtered,1,1,1.0,92.0,92.0,92.0,0.0,5299.0,0.0,0.0,1.0,GUSB(92)
Gordon Holmes syndrome,knowledge_filtered,2,2,1.0,91.5,91.5,110.3,0.12841530054644812,5616.0,0.0,0.0,1.0,PNPLA6(115); RNF216(68)
Oculocutaneous albinism,knowledge_filtered,8,8,1.0,91.0,131.125,273.29999999999995,0.4369637750238322,5377.0,0.0,0.25,0.75,MC1R(379); TYR(228); OCA2(132); TYRP1(100); SLC45A2(82)
Birk-Barel syndrome,knowledge_filtered,1,1,1.0,91.0,91.0,91.0,0.0,5364.0,0.0,0.0,1.0,KCNK9(91)
Familial temporal lobe epilepsy 1,knowledge_filtered,4,4,1.0,90.5,127.0,207.40000000000003,0.27657480314960625,5373.5,0.0,0.25,1.0,RELN(256); DEPDC5(94); LGI1(87); MICAL1(71)
Nemaline myopathy,knowledge_filtered,11,11,1.0,90.0,127.33333333333333,303.0,0.5307547102610678,5373.0,0.0,0.19047619047619047,0.6190476190476191,ACTA1(454); ACTA1(454); TPM3(303); TPM3(303); TPM2(163)
Duane retraction syndrome,knowledge_filtered,2,2,1.0,90.0,90.0,111.6,0.1499999999999999,5796.0,0.0,0.0,1.0,MAFB(117); CHN1(63)
Leukodystrophy,knowledge_filtered,47,46,0.9787234042553191,89.5,124.54347826086956,231.0,0.4443942717068765,5409.0,0.021739130434782608,0.15217391304347827,0.782608695652174,HSPD1(728); GFAP(380); LMNB1(372); EPRS1(272); TUBB4A(232)
Palmoplantar keratosis,knowledge_filtered,40,39,0.975,89.0,156.64102564102564,288.4000000000004,0.48010711392606953,5430.0,0.05128205128205128,0.20512820512820512,0.8974358974358975,GJB2(860); GJA1(769); DSP(399); JUP(390); KRT1(263)
Prader-Willi syndrome,knowledge_filtered,2,2,1.0,89.0,89.0,123.4,0.2415730337078652,6575.0,0.0,0.0,1.0,OCA2(132); AANAT(46)
Otulipenia,knowledge_filtered,1,1,1.0,89.0,89.0,89.0,0.0,5440.0,0.0,0.0,1.0,OTULIN(89)
Kallmann syndrome,knowledge_filtered,24,24,1.0,88.0,133.7560975609756,230.0,0.5097845617405846,5488.0,0.04878048780487805,0.12195121951219512,0.7073170731707317,FGFR1(758); FGFR1(758); AXL(408); SOX10(230); SOX10(230)
3-M syndrome,knowledge_filtered,3,3,1.0,88.0,92.66666666666667,118.4,0.14868105515587526,5490.0,0.0,0.0,1.0,CUL7(126); OBSL1(88); CCDC8(64)
Bernard-Soulier syndrome,knowledge_filtered,3,3,1.0,88.0,172.66666666666666,353.0,0.3552123552123552,5505.0,0.0,0.3333333333333333,1.0,GP1BA(353); GP1BA(353); GP1BB(88); GP1BB(88); GP9(77)
Krabbe disease,knowledge_filtered,1,1,1.0,88.0,88.0,88.0,0.0,5480.0,0.0,0.0,1.0,GALC(88)
Chronic atrial and intestinal dysrhythmia,knowledge_filtered,1,1,1.0,88.0,88.0,88.0,0.0,5532.0,0.0,0.0,1.0,SGO1(88)
Hyaline fibromatosis syndrome,knowledge_filtered,1,1,1.0,88.0,88.0,88.0,0.0,5494.0,0.0,0.0,1.0,ANTXR2(88)
Neuronal ceroid lipofuscinosis,knowledge_filtered,14,14,1.0,87.5,143.42857142857142,347.9000000000003,0.49729652817302217,5556.5,0.07142857142857142,0.14285714285714285,0.7142857142857143,GRN(608); CTSD(428); TPP1(161); CLN3(135); ATP13A2(125)
Microphthalmia,knowledge_filtered,66,66,1.0,87.0,170.91397849462365,398.0,0.5666636224957466,5567.0,0.06451612903225806,0.22580645161290322,0.7634408602150538,YAP1(1503); SOX2(815); SOX2(815); GJA1(769); SHH(601)
CAKUT,knowledge_filtered,17,17,1.0,87.0,119.76470588235294,237.20000000000005,0.47781116375823407,5567.0,0.0,0.11764705882352941,0.7058823529411765,BMP4(514); HNF1B(308); PAX2(190); SIX1(187); WNT4(125)
Townes-Brocks syndrome,knowledge_filtered,1,1,1.0,87.0,87.0,87.0,0.0,5567.0,0.0,0.0,1.0,SALL1(87)
Adermatoglyphia,knowledge_filtered,1,1,1.0,87.0,87.0,87.0,0.0,5588.0,0.0,0.0,1.0,SMARCAD1(87)
Glycogen storage disease IV,knowledge_filtered,1,1,1.0,87.0,87.0,87.0,0.0,5593.0,0.0,0.0,1.0,GBE1(87)
Dentinogenesis imperfecta,knowledge_filtered,1,1,1.0,87.0,87.0,87.0,0.0,5565.0,0.0,0.0,1.0,DSPP(87)
Porphyria,knowledge_filtered,9,9,1.0,86.0,203.0,334.60000000000014,0.5230189138235115,5632.0,0.1111111111111111,0.1111111111111111,1.0,HFE(1001); FECH(168); ALAD(149); HMBS(145); CPOX(86)
Dowling-Degos disease,knowledge_filtered,4,4,1.0,86.0,133.25,250.30000000000004,0.39165103189493433,5722.5,0.0,0.25,1.0,KRT5(316); PSENEN(97); POFUT1(75); POGLUT1(45)
White sponge nevus,knowledge_filtered,2,2,1.0,86.0,86.0,99.6,0.09883720930232553,5797.5,0.0,0.0,1.0,KRT13(103); KRT4(69)
Hypertrichotic osteochondrodysplasia Cantu type,knowledge_filtered,1,1,1.0,86.0,86.0,86.0,0.0,5649.0,0.0,0.0,1.0,ABCC9(86)
Combined oxidative phosphorylation deficiency 1,knowledge_filtered,1,1,1.0,86.0,86.0,86.0,0.0,5651.0,0.0,0.0,1.0,GFM1(86)
"Otospondylomegaepiphyseal dysplasia, autosomal recessive",knowledge_filtered,1,1,1.0,86.0,86.0,86.0,0.0,5623.0,0.0,0.0,1.0,COL11A2(86)
"Otospondylomegaepiphyseal dysplasia, autosomal dominant",knowledge_filtered,1,1,1.0,86.0,86.0,86.0,0.0,5623.0,0.0,0.0,1.0,COL11A2(86)
Cystinosis,knowledge_filtered,1,1,1.0,86.0,86.0,86.0,0.0,5643.0,0.0,0.0,1.0,CTNS(86)
Autosomal dominant intellectual developmental disorder 29,knowledge_filtered,1,1,1.0,86.0,86.0,86.0,0.0,5635.0,0.0,0.0,1.0,SETBP1(86)
Schinzel Giedion syndrome,knowledge_filtered,1,1,1.0,86.0,86.0,86.0,0.0,5635.0,0.0,0.0,1.0,SETBP1(86)
Klinefelter syndrome,knowledge_filtered,33,33,1.0,85.0,114.72727272727273,197.00000000000003,0.45337687492996526,5681.0,0.030303030303030304,0.06060606060606061,0.7575757575757576,FGFR1(758); KISS1(312); CHD7(209); SEMA3A(202); SMCHD1(177)
Shwachman-Diamond syndrome,knowledge_filtered,4,4,1.0,85.0,81.75,111.1,0.19036697247706424,6062.5,0.0,0.0,1.0,SBDS(112); SRP54(109); DNAJC21(61); EFL1(45)
Mucopolysaccharidosis VI,knowledge_filtered,1,1,1.0,85.0,85.0,85.0,0.0,5700.0,0.0,0.0,1.0,ARSB(85)
Immunodeficiency 23,knowledge_filtered,1,1,1.0,85.0,85.0,85.0,0.0,5695.0,0.0,0.0,1.0,PGM3(85)
Mucopolysaccharidosis,knowledge_filtered,14,14,1.0,84.5,78.57142857142857,110.30000000000003,0.24519480519480524,5718.5,0.0,0.0,0.8571428571428571,GLB1(175); IDS(116); IDUA(97); GUSB(92); VPS33A(86)
thiamine-responsive megaloblastic anemia syndrome,knowledge_filtered,1,1,1.0,84.0,84.0,84.0,0.0,5744.0,0.0,0.0,1.0,SLC19A2(84)
Hereditary spastic paraplegia 8,knowledge_filtered,1,1,1.0,84.0,84.0,84.0,0.0,5773.0,0.0,0.0,1.0,WASHC5(84)
deafness-dystonia-optic neuronopathy syndrome,knowledge_filtered,1,1,1.0,84.0,84.0,84.0,0.0,5757.0,0.0,0.0,1.0,TIMM8A(84)
Koolen de Vries syndrome,knowledge_filtered,1,1,1.0,84.0,84.0,84.0,0.0,5756.0,0.0,0.0,1.0,KANSL1(84)
Coloboma,knowledge_filtered,86,86,1.0,83.0,175.24418604651163,393.0,0.5670022359282343,5849.0,0.06976744186046512,0.2441860465116279,0.7558139534883721,YAP1(1503); SOX2(815); ACTB(774); GJA1(769); ERCC1(756)
Polyarteritis nodosa,knowledge_filtered,3,3,1.0,83.0,150.0,259.8,0.35703703703703704,5819.0,0.0,0.3333333333333333,1.0,SAA1(304); ADA2(83); SAA2(63)
Neuronal ceroid lipofuscinosis 4,knowledge_filtered,1,1,1.0,83.0,83.0,83.0,0.0,5829.0,0.0,0.0,1.0,DNAJC5(83)
X-linked chondrodysplasia punctata 2,knowledge_filtered,1,1,1.0,83.0,83.0,83.0,0.0,5844.0,0.0,0.0,1.0,EBP(83)
Autosomal dominant intellectual developmental disorder 5,knowledge_filtered,1,1,1.0,83.0,83.0,83.0,0.0,5830.0,0.0,0.0,1.0,SYNGAP1(83)
Usher syndrome,knowledge_filtered,11,11,1.0,82.0,88.8,162.0,0.28628628628628633,5883.0,0.0,0.0,0.8,MYO7A(164); USH2A(162); USH2A(162); PCDH15(128); CDH23(100)
Chromosome 1q21.1 deletion syndrome,knowledge_filtered,9,9,1.0,82.0,68.44444444444444,103.4,0.2604617604617605,5925.0,0.0,0.0,0.5555555555555556,CHD1L(109); GJA5(102); GJA8(98); BCL9(91); PRKAB2(82)
Diastrophic dysplasia,knowledge_filtered,1,1,1.0,82.0,82.0,82.0,0.0,5929.0,0.0,0.0,1.0,SLC26A2(82)
"Ohdo syndrome,  SBBYS variant",knowledge_filtered,1,1,1.0,82.0,82.0,82.0,0.0,5933.0,0.0,0.0,1.0,KAT6B(82)
Legius syndrome,knowledge_filtered,1,1,1.0,82.0,82.0,82.0,0.0,5919.0,0.0,0.0,1.0,SPRED1(82)
Schuurs-Hoeijmakers Syndrome,knowledge_filtered,1,1,1.0,82.0,82.0,82.0,0.0,5931.0,0.0,0.0,1.0,PACS1(82)
Epilepsy,knowledge_filtered,313,309,0.987220447284345,81.0,128.23300970873785,274.59999999999997,0.47696600471617673,6004.0,0.019417475728155338,0.13592233009708737,0.7961165048543689,MTOR(2566); SLC2A1(790); USP7(636); PAK1(569); TSC2(541)
Hypotrichosis,knowledge_filtered,43,43,1.0,81.0,126.5813953488372,232.60000000000005,0.5051848117274588,6005.0,0.046511627906976744,0.16279069767441862,0.6976744186046512,GJA1(769); SMARCB1(527); AHSG(389); SMARCA2(312); EDNRA(235)
Perrault syndrome,knowledge_filtered,5,5,1.0,81.0,112.8,177.8,0.2418439716312056,6000.0,0.0,0.0,1.0,HSD17B4(203); TWNK(140); LARS2(81); CLPP(75); HARS2(65)
Mucolipidosis II alpha/beta,knowledge_filtered,1,1,1.0,81.0,81.0,81.0,0.0,5997.0,0.0,0.0,1.0,GNPTAB(81)
Mucolipidosis III alpha/beta,knowledge_filtered,1,1,1.0,81.0,81.0,81.0,0.0,5997.0,0.0,0.0,1.0,GNPTAB(81)
Cohen syndrome,knowledge_filtered,1,1,1.0,81.0,81.0,81.0,0.0,5980.0,0.0,0.0,1.0,VPS13B(81)
Hypermethioninemia,knowledge_filtered,3,3,1.0,80.0,126.0,202.4,0.2962962962962963,6027.0,0.0,0.3333333333333333,1.0,AHCY(233); MAT1A(80); GNMT(65)
Spermatogenic failure 5,knowledge_filtered,1,1,1.0,80.0,80.0,80.0,0.0,6079.0,0.0,0.0,1.0,AURKC(80)
"fructose-1,6-bisphosphatase deficiency",knowledge_filtered,1,1,1.0,80.0,80.0,80.0,0.0,6074.0,0.0,0.0,1.0,ALDOB(80)
Ehlers-Danlos syndrome,knowledge_filtered,21,21,1.0,79.5,147.92105263157896,336.40000000000043,0.5463955655015497,6094.0,0.05263157894736842,0.15789473684210525,0.6842105263157895,COL1A1(856); COL1A1(856); COL1A2(405); COL1A2(405); COL3A1(307)
Obesity,knowledge_filtered,66,65,0.9848484848484849,79.0,257.55384615384617,602.0000000000002,0.6727068045746739,6109.0,0.12307692307692308,0.23076923076923078,0.7692307692307693,ADIPOQ(2462); PPARG(2273); LEP(1911); FTO(1049); LEPR(744)
Pentosuria,knowledge_filtered,1,1,1.0,79.0,79.0,79.0,0.0,6138.0,0.0,0.0,1.0,DCXR(79)
Cataract,knowledge_filtered,99,96,0.9696969696969697,78.0,150.85416666666666,304.0,0.526580410164342,6179.5,0.0625,0.16666666666666666,0.8125,VIM(930); ERCC2(920); SLC2A1(790); GJA1(769); ERCC1(756)
NGLY1-deficiency,knowledge_filtered,1,1,1.0,78.0,78.0,78.0,0.0,6223.0,0.0,0.0,1.0,NGLY1(78)
Peroxisomal acyl-CoA oxidase deficiency,knowledge_filtered,1,1,1.0,78.0,78.0,78.0,0.0,6196.0,0.0,0.0,1.0,ACOX1(78)
Progressive pseudorheumatoid arthropathy of childhood,knowledge_filtered,1,1,1.0,78.0,78.0,78.0,0.0,6204.0,0.0,0.0,1.0,CCN6(78)
Bjornstad syndrome,knowledge_filtered,1,1,1.0,78.0,78.0,78.0,0.0,6190.0,0.0,0.0,1.0,BCS1L(78)
GRACILE syndrome,knowledge_filtered,1,1,1.0,78.0,78.0,78.0,0.0,6190.0,0.0,0.0,1.0,BCS1L(78)
Brugada syndrome,knowledge_filtered,16,16,1.0,77.0,141.46153846153845,396.0,0.5481867235537708,6301.0,0.07692307692307693,0.15384615384615385,0.8461538461538461,SCN5A(730); SCN5A(730); CACNA1C(396); CACNA1C(396); TRPM4(114)
Autosomal dominant nocturnal frontal lobe epilepsy,knowledge_filtered,9,9,1.0,77.0,103.0,218.2,0.36174038115785684,6296.0,0.0,0.2222222222222222,0.8888888888888888,CRH(227); CHRNA4(216); CHRNB2(131); DEPDC5(94); NPRL2(77)
Hypohidrotic ectodermal dysplasia,knowledge_filtered,4,4,1.0,77.0,81.75,123.00000000000001,0.2561162079510704,6326.5,0.0,0.0,0.75,EDA(141); WNT10A(81); EDAR(73); EDARADD(32)
Rhizomelic chondrodysplasia punctata,knowledge_filtered,4,4,1.0,77.0,88.14285714285714,123.60000000000001,0.20282472794628387,6240.0,0.0,0.0,1.0,PEX5(147); AGPS(108); AGPS(108); GNPAT(77); GNPAT(77)
Familial focal epilepsy with variable foci,knowledge_filtered,3,3,1.0,77.0,77.33333333333333,90.6,0.0948275862068965,6296.0,0.0,0.0,1.0,DEPDC5(94); NPRL2(77); NPRL3(61)
Parietal foramina,knowledge_filtered,2,2,1.0,77.0,77.0,100.2,0.1883116883116882,6913.5,0.0,0.0,1.0,MSX2(106); ALX4(48)
Glycogen storage disease I,knowledge_filtered,2,1,0.5,77.0,77.0,77.0,0.0,6268.0,0.0,0.0,1.0,SLC37A4(77)
Autosomal recessive distal hereditary motor neuronopathy 1,knowledge_filtered,1,1,1.0,77.0,77.0,77.0,0.0,6249.0,0.0,0.0,1.0,IGHMBP2(77)
Marinesco-Sjogren syndrome,knowledge_filtered,1,1,1.0,77.0,77.0,77.0,0.0,6264.0,0.0,0.0,1.0,SIL1(77)
Lafora disease,knowledge_filtered,2,2,1.0,76.0,76.0,94.4,0.1513157894736843,6768.0,0.0,0.0,1.0,EPM2A(99); NHLRC1(53)
Hypermanganesemia with dystonia,knowledge_filtered,2,2,1.0,76.0,76.0,103.2,0.2236842105263157,7298.0,0.0,0.0,0.5,SLC39A14(110); SLC30A10(42)
Neurodegeneration with brain iron accumulation 5,knowledge_filtered,1,1,1.0,76.0,76.0,76.0,0.0,6334.0,0.0,0.0,1.0,WDR45(76)
Bietti crystalline corneoretinal dystrophy,knowledge_filtered,1,1,1.0,76.0,76.0,76.0,0.0,6383.0,0.0,0.0,1.0,CYP4V2(76)
alpha-mannosidosis,knowledge_filtered,1,1,1.0,76.0,76.0,76.0,0.0,6313.0,0.0,0.0,1.0,MAN2B1(76)
Chanarin-Dorfman syndrome,knowledge_filtered,1,1,1.0,76.0,76.0,76.0,0.0,6356.0,0.0,0.0,1.0,ABHD5(76)
Sideroblastic anemia 1,knowledge_filtered,1,1,1.0,76.0,76.0,76.0,0.0,6369.0,0.0,0.0,1.0,ALAS2(76)
Jacobsen Syndrome,knowledge_filtered,5,5,1.0,75.0,166.8,360.20000000000005,0.4940047961630696,6438.0,0.0,0.4,0.8,ETS1(453); FLI1(221); ARHGAP32(75); NRGN(73); BSX(12)
Warsaw breakage syndrome,knowledge_filtered,1,1,1.0,75.0,75.0,75.0,0.0,6409.0,0.0,0.0,1.0,DDX11(75)
Potocki-Shaffer syndrome,knowledge_filtered,3,3,1.0,74.0,90.0,133.2,0.24691358024691365,6543.0,0.0,0.0,1.0,EXT2(148); PHF21A(74); ALX4(48)
Glutathione synthetase deficiency,knowledge_filtered,1,1,1.0,74.0,74.0,74.0,0.0,6545.0,0.0,0.0,1.0,GSS(74)
Cystinuria,knowledge_filtered,2,2,1.0,73.5,73.5,78.0,0.030612244897959107,6552.0,0.0,0.0,1.0,SLC3A1(78); SLC3A1(78); SLC7A9(69); SLC7A9(69)
Paroxysmal nocturnal hemoglobinuria,knowledge_filtered,2,2,1.0,73.5,73.5,77.9,0.03741496598639449,6548.0,0.0,0.0,1.0,PIGT(79); PIGA(68)
Hyperprolinemia,knowledge_filtered,2,2,1.0,73.5,73.5,91.5,0.15306122448979598,6957.0,0.0,0.0,1.0,PRODH(96); ALDH4A1(51)
Isolated hyperchlorhidrosis,knowledge_filtered,1,1,1.0,73.0,73.0,73.0,0.0,6637.0,0.0,0.0,1.0,CA12(73)
